Input Term,Best Match,URI,Similarity Score
fins,fin,http://purl.obolibrary.org/obo/UBERON_0008897,0.7284
skin,skin of body,http://purl.obolibrary.org/obo/UBERON_0002097,0.8300
nasal discharge,nasal mucus,http://purl.obolibrary.org/obo/UBERON_0002306,0.7636
nasal epithelium,nasal cavity epithelium,http://purl.obolibrary.org/obo/UBERON_0005384,0.9578
nasal fossae,tonsillar fossa,http://purl.obolibrary.org/obo/UBERON_0035228,0.7248
nasal gland,gland of nasal mucosa,http://purl.obolibrary.org/obo/UBERON_0012278,0.8421
nasal glands,gland of nasal mucosa,http://purl.obolibrary.org/obo/UBERON_0012278,0.8235
nasal,nose,http://purl.obolibrary.org/obo/UBERON_0000004,0.8587
mouth cav,mouth,http://purl.obolibrary.org/obo/UBERON_0000165,0.6510
dorsal skin,dorsal skin texture,http://purl.obolibrary.org/obo/UBERON_3010006,0.8725
nasal mucosa,nasal cavity mucosa,http://purl.obolibrary.org/obo/UBERON_0001826,0.9309
nasal passage,nasal cavity,http://purl.obolibrary.org/obo/UBERON_0001707,0.8050
nasal passage,nasal cavity,http://purl.obolibrary.org/obo/UBERON_0001707,0.8050
lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.9225
nasal passage-mucus lining,nasal mucus,http://purl.obolibrary.org/obo/UBERON_0002306,0.8152
nasal pharyngeal,pharyngeal tonsil,http://purl.obolibrary.org/obo/UBERON_0001732,0.7511
nasal secretions,nasal opening,http://purl.obolibrary.org/obo/UBERON_3000316,0.7083
nasal septum,nasal septum,http://purl.obolibrary.org/obo/UBERON_0001706,1.0000
nasal sinus,frontal sinus,http://purl.obolibrary.org/obo/UBERON_0001760,0.7664
nasal sinuses,nasal mucus,http://purl.obolibrary.org/obo/UBERON_0002306,0.7568
nasopharynx,nasopharynx,http://purl.obolibrary.org/obo/UBERON_0001728,1.0000
naturally emerged,organism emergence from protective structure,http://purl.obolibrary.org/obo/GO_0071684,0.5418
NCBITaxon:10239 Mosaic,mosaicism,http://purl.obolibrary.org/obo/PATO_0002048,0.5531
NCBITaxon:105181 Hail injury,hail,http://purl.obolibrary.org/obo/ENVO_03400011,0.4883
NCBITaxon:10827 Potato yellow mosaic virus,yellow bone marrow,http://purl.obolibrary.org/obo/UBERON_0000332,0.3992
NCBITaxon:10840 Beet curly top virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4488
NCBITaxon:1096988 Aspergillus spp.,Ascomycota,http://purl.obolibrary.org/obo/NCBITaxon_4890,0.4775
NCBITaxon:112227 Cactus virus X,cnidarian venom,http://purl.obolibrary.org/obo/UBERON_0008280,0.4177
NCBITaxon:12045 Potato leafroll virus,leaf apex tendril,http://purl.obolibrary.org/obo/PO_0025363,0.4149
NCBITaxon:12167 Potato virus M,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4553
NCBITaxon:12169 Potato virus S,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4611
NCBITaxon:12182 Potato aucuba mosaic virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4047
NCBITaxon:12183 Potato virus X,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4381
NCBITaxon:12215 Potato virus A,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4265
NCBITaxon:12242 Tobacco mosaic virus,nicotinamide nucleotide,http://purl.obolibrary.org/obo/CHEBI_25527,0.3915
NCBITaxon:12253 Tomato mosaic virus,mosaic trisomy,http://purl.obolibrary.org/obo/PATO_0001391,0.3954
NCBITaxon:12275 Tomato black ring virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4133
NCBITaxon:12280 Tomato ringspot virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4077
NCBITaxon:12294 Pea early browning virus,obsolete pigeon pea product,http://purl.obolibrary.org/obo/ENVO_0010108,0.3683
NCBITaxon:12295 Tobacco rattle virus,cnidarian venom,http://purl.obolibrary.org/obo/UBERON_0008280,0.5110
NCBITaxon:12305 Cucumber mosaic virus,obsolete Cucumis melo fruit,http://purl.obolibrary.org/obo/ENVO_0010065,0.4359
NCBITaxon:12313 Peanut stunt virus,obsolete peanut plant,http://purl.obolibrary.org/obo/ENVO_02000075,0.4323
NCBITaxon:12317 Tobacco streak virus,smokeless tobacco,http://purl.obolibrary.org/obo/ENVO_03600049,0.4555
NCBITaxon:12321 Alfalfa mosaic virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.3852
NCBITaxon:138982 Potato latent virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.3991
NCBITaxon:1435351 Erwinia blight,obsolete vegetal blastomere,http://purl.obolibrary.org/obo/UBERON_3010284,0.4003
NCBITaxon:168135 Apium virus Y,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4069
NCBITaxon:187977 Wild potato mosaic virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.3886
NCBITaxon:1933298 Tomato spotted wilt virus,tomato food product,http://purl.obolibrary.org/obo/FOODON_00001164,0.4285
NCBITaxon:236807 Iranian wheat stripe virus,obsolete wheat product,http://purl.obolibrary.org/obo/ENVO_0010053,0.3613
NCBITaxon:257464 Potato black ringspot virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4164
NCBITaxon:288492 Root-knot nematodes,nematode larval development,http://purl.obolibrary.org/obo/GO_0002119,0.5785
NCBITaxon:351609 Cytospora canker,cytosol,http://purl.obolibrary.org/obo/GO_0005829,0.5429
NCBITaxon:36403 Potato virus T*,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4423
NCBITaxon:37128 Potato mop-top virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4540
NCBITaxon:378833 Sowbane mosaic virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4189
NCBITaxon:40640 Potato virus V,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4007
NCBITaxon:4081 Tomato spotted wilt,tomato food product,http://purl.obolibrary.org/obo/FOODON_00001164,0.5276
NCBITaxon:4113 Potato virus Y,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4430
NCBITaxon:4113 Potato yellow dwarf virus,Viruses,http://purl.obolibrary.org/obo/NCBITaxon_10239,0.4002
NCBITaxon:41479 Aster yellows MLO,yellow,http://purl.obolibrary.org/obo/PATO_0000324,0.5015
NCBITaxon:510258 Fusarium spp.,Fungi,http://purl.obolibrary.org/obo/NCBITaxon_4751,0.4525
NCBITaxon:5149 Chaetomium spp.,Trichodesmium,http://purl.obolibrary.org/obo/NCBITaxon_1205,0.5457
NCBITaxon:587314 Tobacco leaf curl,cigar leaf,http://purl.obolibrary.org/obo/PO_0025130,0.5123
NCBITaxon:63205 Pestalotia spp.,Neolepidoptera,http://purl.obolibrary.org/obo/NCBITaxon_41196,0.5062
NCBITaxon:73561 Psorosis,ciliary stroma,http://purl.obolibrary.org/obo/UBERON_0009016,0.4551
NCBITaxon:910611 Phytophthora,Sophophora,http://purl.obolibrary.org/obo/NCBITaxon_32341,0.5235
NCBITaxon:936004 Potato yellowing virus,desaturated yellow,http://purl.obolibrary.org/obo/PATO_0001286,0.4140
NCBITaxon:95525 Tomato yellow mosaic virus,mosaic trisomy,http://purl.obolibrary.org/obo/PATO_0001391,0.3853
near head,head,http://purl.obolibrary.org/obo/UBERON_0000033,0.7328
near heart,heart,http://purl.obolibrary.org/obo/UBERON_0000948,0.6378
near heart in cysts,remnant of cardiac valve,http://purl.obolibrary.org/obo/UBERON_0034764,0.5858
near liver,liver,http://purl.obolibrary.org/obo/UBERON_0002107,0.7025
near lungs,lung,http://purl.obolibrary.org/obo/UBERON_0002048,0.7614
near pectoral fiin,pectoral fin,http://purl.obolibrary.org/obo/UBERON_0000151,0.6047
near pharynx (encsted),pharynx,http://purl.obolibrary.org/obo/UBERON_0006562,0.8149
near rectum,rectum,http://purl.obolibrary.org/obo/UBERON_0001052,0.8143
near testes,left testis,http://purl.obolibrary.org/obo/UBERON_0004533,0.5916
near testis,testis,http://purl.obolibrary.org/obo/UBERON_0000473,0.7673
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
arm junction,arm,http://purl.obolibrary.org/obo/UBERON_0001460,0.6660
neck conn. tissue,neck connective tissue,http://purl.obolibrary.org/obo/UBERON_0003568,0.8278
neck ligament,neck cartilage,http://purl.obolibrary.org/obo/UBERON_0003601,0.7679
neck muscle,muscle of neck,http://purl.obolibrary.org/obo/UBERON_0002377,0.9648
neck muscles,muscle of neck,http://purl.obolibrary.org/obo/UBERON_0002377,0.9310
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
muscle,muscle of leg,http://purl.obolibrary.org/obo/UBERON_0001383,0.8059
thorax,skin of thorax,http://purl.obolibrary.org/obo/UBERON_0001418,0.7623
head,head,http://purl.obolibrary.org/obo/UBERON_0000033,1.0000
neck,neck,http://purl.obolibrary.org/obo/UBERON_0000974,1.0000
subepithelial tissue,subepithelial connective tissue of prostatic gland,http://purl.obolibrary.org/obo/UBERON_0015131,0.7138
nectar,nectary,http://purl.obolibrary.org/obo/PO_0009035,0.8468
nephridia,nephridium,http://purl.obolibrary.org/obo/UBERON_0006972,0.8451
nephridial system,nephridium,http://purl.obolibrary.org/obo/UBERON_0006972,0.6701
nephridial system (cloaca),cloacal gland,http://purl.obolibrary.org/obo/UBERON_0012478,0.5849
nephrus,nephron,http://purl.obolibrary.org/obo/UBERON_0001285,0.8092
nerve cysts,abdomen nerve,http://purl.obolibrary.org/obo/UBERON_0003429,0.6470
nervous system,nervous system,http://purl.obolibrary.org/obo/UBERON_0001016,1.0000
NervousSystem,nervous system,http://purl.obolibrary.org/obo/UBERON_0001016,0.7423
nictitating membrane,nictitating membrane,http://purl.obolibrary.org/obo/UBERON_0010207,1.0000
nictitating membrane duct,nictitating membrane,http://purl.obolibrary.org/obo/UBERON_0010207,0.7958
nictitating membranes,nictitating membrane,http://purl.obolibrary.org/obo/UBERON_0010207,0.9686
nodules in stomach,lymphoid nodule,http://purl.obolibrary.org/obo/UBERON_8410069,0.6473
no:match,optic cup,http://purl.obolibrary.org/obo/UBERON_0003072,0.3828
no:match 0,platinum(0),http://purl.obolibrary.org/obo/CHEBI_33400,0.3880
no:match 1,ural centrum 1,http://purl.obolibrary.org/obo/UBERON_2002065,0.3598
no:match 11,rhombomere 11,http://purl.obolibrary.org/obo/UBERON_0019286,0.3483
no:match 12,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.3655
no:match 13,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.3527
no:match 17,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.3439
no:match 193,24G7 epitope,http://purl.obolibrary.org/obo/CHEBI_142163,0.3546
no:match 2,paired fin,http://purl.obolibrary.org/obo/UBERON_0002534,0.3636
no:match 22,paired fin bud,http://purl.obolibrary.org/obo/UBERON_0002531,0.3742
no:match 23,24G7 epitope,http://purl.obolibrary.org/obo/CHEBI_142163,0.3677
no:match 29,24G7 epitope,http://purl.obolibrary.org/obo/CHEBI_142163,0.3423
no:match 4,mesomere 4,http://purl.obolibrary.org/obo/UBERON_4200162,0.3755
no:match 46,digit 5,http://purl.obolibrary.org/obo/UBERON_0006052,0.3325
no:match 5,digit 5,http://purl.obolibrary.org/obo/UBERON_0006052,0.3736
no:match 6,digit 6,http://purl.obolibrary.org/obo/UBERON_0016856,0.3834
no:match 6th or 7th pereonite (mid or lateral region of ventral surface),partially ventralized,http://purl.obolibrary.org/obo/PATO_0030007,0.5924
no:match 788,digit 8,http://purl.obolibrary.org/obo/UBERON_0016858,0.3990
no:match 9,digit 8,http://purl.obolibrary.org/obo/UBERON_0016858,0.4126
no:match abdomen,abdomen,http://purl.obolibrary.org/obo/UBERON_0000916,0.7071
no:match abdomen surface,skin of abdomen,http://purl.obolibrary.org/obo/UBERON_0001416,0.6611
no:match above ground parts,ground deformation process,http://purl.obolibrary.org/obo/ENVO_01000870,0.3874
no:match above-ground parts,building part,http://purl.obolibrary.org/obo/ENVO_01000420,0.4159
no:match acervulus,acetate,http://purl.obolibrary.org/obo/CHEBI_30089,0.3923
no:match achene,achene fruit,http://purl.obolibrary.org/obo/PO_0030107,0.4686
no:match achenes,eaves,http://purl.obolibrary.org/obo/ENVO_01000825,0.4231
no:match acorn,acrisol,http://purl.obolibrary.org/obo/ENVO_00002234,0.4028
no:match acorn (very young),young,http://purl.obolibrary.org/obo/PATO_0000309,0.3822
no:match adhesive branch trap,apical hook,http://purl.obolibrary.org/obo/PO_0000012,0.4787
no:match adhesive loop trap,adhesive,http://purl.obolibrary.org/obo/PATO_0002331,0.5012
no:match adhesive network trap,adhesive,http://purl.obolibrary.org/obo/PATO_0002331,0.5362
no:match aerial part,aerial tuber,http://purl.obolibrary.org/obo/PO_0004548,0.5151
no:match antennae,antenna,http://purl.obolibrary.org/obo/UBERON_0000972,0.6409
no:match antennomere 2,rhombomere 2,http://purl.obolibrary.org/obo/UBERON_0005569,0.5028
no:match anterior end,anterior definitive endoderm,http://purl.obolibrary.org/obo/UBERON_0004046,0.6129
no:match anterior intestine,intestine,http://purl.obolibrary.org/obo/UBERON_0000160,0.6844
no:match anther,anther,http://purl.obolibrary.org/obo/PO_0009066,0.5985
no:match antheridial cup,cup,http://purl.obolibrary.org/obo/ENVO_03501330,0.5641
no:match apothecium,androecium,http://purl.obolibrary.org/obo/PO_0009061,0.5569
no:match Appendage,appendage,http://purl.obolibrary.org/obo/UBERON_0000026,0.6673
no:match appressorium,caecum,http://purl.obolibrary.org/obo/UBERON_0001153,0.3753
no:match ascocarp,mesocarp,http://purl.obolibrary.org/obo/PO_0009087,0.4542
no:match ba,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.3763
no:match bark (<1m up),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5732
no:match bark (at trunk base),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5814
no:match bark (branch),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5913
no:match bark (deeply flanged),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5992
no:match bark (esp. base),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5579
no:match bark (fallen tree),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5502
no:match bark (inner surface),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5149
no:match bark (inside),bark,http://purl.obolibrary.org/obo/PO_0004518,0.6418
no:match bark (inside and outside),bark,http://purl.obolibrary.org/obo/PO_0004518,0.6218
no:match bark lenticel,lenticel,http://purl.obolibrary.org/obo/PO_0000031,0.5392
no:match barkneedle,bark,http://purl.obolibrary.org/obo/PO_0004518,0.5095
no:match bark (small branch),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5729
no:match bark (small stems),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5138
no:match bark (subapical),bark,http://purl.obolibrary.org/obo/PO_0004518,0.6185
no:match bark (trunk),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5780
no:match bark (twig),bark,http://purl.obolibrary.org/obo/PO_0004518,0.5518
no:match bark (twig,bark,http://purl.obolibrary.org/obo/PO_0004518,0.5628
under),trough,http://purl.obolibrary.org/obo/ENVO_00000499,0.5855
no:match bark (under),bark,http://purl.obolibrary.org/obo/PO_0004518,0.6297
no:match basal leaf,leaf base,http://purl.obolibrary.org/obo/PO_0020040,0.6089
no:match basal part,basal to,http://purl.obolibrary.org/obo/PATO_0002349,0.6240
no:match basal parts,basal cell,http://purl.obolibrary.org/obo/CL_0000646,0.5993
no:match base,base,http://purl.obolibrary.org/obo/CHEBI_22695,0.6026
no:match base of clump,clathrate compound,http://purl.obolibrary.org/obo/CHEBI_39024,0.4534
no:match base of tussock,tepal base,http://purl.obolibrary.org/obo/PO_0025148,0.5017
no:match bases,base,http://purl.obolibrary.org/obo/CHEBI_22695,0.5939
no:match basidiome,basion,http://purl.obolibrary.org/obo/UBERON_7500109,0.5641
no:match bead,affinity,http://purl.obolibrary.org/obo/PATO_0002070,0.3670
no:match Beak (squid),beak,http://purl.obolibrary.org/obo/UBERON_0005094,0.6141
no:match berry,berry fruit,http://purl.obolibrary.org/obo/PO_0030108,0.4895
no:match berry (young),young,http://purl.obolibrary.org/obo/PATO_0000309,0.4186
no:match between pads,pad,http://purl.obolibrary.org/obo/UBERON_2001977,0.5057
no:match bile duct cell,bile duct,http://purl.obolibrary.org/obo/UBERON_0002394,0.7155
no:match Bladders,urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001255,0.6202
no:match blood plasma,blood plasma,http://purl.obolibrary.org/obo/UBERON_0001969,0.7328
no:match body and mouthparts,set of upper jaw teeth,http://purl.obolibrary.org/obo/UBERON_0009680,0.5112
no:match bone marrow,bone marrow,http://purl.obolibrary.org/obo/UBERON_0002371,0.7544
no:match Bones and flesh,skeleton,http://purl.obolibrary.org/obo/UBERON_0004288,0.5448
no:match bones,paired fin skeleton,http://purl.obolibrary.org/obo/UBERON_0010713,0.5698
scales,scale,http://purl.obolibrary.org/obo/UBERON_0002542,0.9155
no:match borings,obsolete dull,http://purl.obolibrary.org/obo/PATO_0001228,0.3562
no:match bough (large),gigantic,http://purl.obolibrary.org/obo/PATO_0001940,0.4487
no:match bough (small),minimal,http://purl.obolibrary.org/obo/PATO_0002123,0.3654
no:match bracket,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.7615
no:match bracket upper surface,bracket,http://purl.obolibrary.org/obo/PATO_0002142,0.5155
no:match bract,bract,http://purl.obolibrary.org/obo/PO_0009055,0.6699
no:match branch,branch,http://purl.obolibrary.org/obo/PO_0025073,0.6645
no:match branch?,branch,http://purl.obolibrary.org/obo/PO_0025073,0.6578
no:match branch (attached),branch,http://purl.obolibrary.org/obo/PO_0025073,0.6061
no:match branch (bark),branch,http://purl.obolibrary.org/obo/PO_0025073,0.5766
no:match branch (base),branch,http://purl.obolibrary.org/obo/PO_0025073,0.6082
no:match branch (base 3-10cm above soil level),branch node,http://purl.obolibrary.org/obo/PO_0025024,0.5260
no:match branch (c. 1cm diam),branch,http://purl.obolibrary.org/obo/PO_0025073,0.5487
no:match branch (c. 2cm thick),branch,http://purl.obolibrary.org/obo/PO_0025073,0.5587
no:match branch (cambium),branch procambium,http://purl.obolibrary.org/obo/PO_0025274,0.6902
no:match branch (cortex),cortex,http://purl.obolibrary.org/obo/UBERON_0001851,0.6400
no:match branch (corticate),branch node,http://purl.obolibrary.org/obo/PO_0025024,0.5620
no:match branch (decorticate),branch,http://purl.obolibrary.org/obo/PO_0025073,0.5337
no:match branch (esp old),branch,http://purl.obolibrary.org/obo/PO_0025073,0.5815
no:match branch (high up),branch,http://purl.obolibrary.org/obo/PO_0025073,0.6198
no:match branchial cavity,anatomical cavity,http://purl.obolibrary.org/obo/UBERON_0002553,0.6375
no:match branchial crown,crown root,http://purl.obolibrary.org/obo/PO_0000043,0.6165
no:match branchial tentacle,branchial mesenchyme,http://purl.obolibrary.org/obo/UBERON_2002172,0.5373
no:match branch (in bark cracks),branch procambium,http://purl.obolibrary.org/obo/PO_0025274,0.4821
no:match branch (large),branch,http://purl.obolibrary.org/obo/PO_0025073,0.6004
no:match branch (lesion or knot hole),concurrent branch afferent branchial artery,http://purl.obolibrary.org/obo/UBERON_2005013,0.5038
no:match branchlet,branch,http://purl.obolibrary.org/obo/PO_0025073,0.6068
no:match branch (lower),branch,http://purl.obolibrary.org/obo/PO_0025073,0.6087
